update,global_step,fps,p1_reward,p2_reward,p1_val_loss,p2_val_loss,total_loss,entropy,lr
542,277504,1069,0.08765621483325958,0.5759374499320984,249.50088500976562,146.57046508789062,66.73112487792969,0.05742675065994263,0.0003
543,278016,1069,0.6735937595367432,-0.10765627771615982,207.72238159179688,365.35308837890625,228.52012634277344,0.033170536160469055,0.0003
544,278528,1070,0.7712500095367432,-0.3029688000679016,190.97926330566406,386.80474853515625,29.326078414916992,0.07011595368385315,0.0003
545,279040,1070,0.9665625095367432,-0.4006250500679016,187.96652221679688,479.750244140625,266.20880126953125,0.12445743381977081,0.0003
546,279552,1070,0.08765625208616257,0.38062500953674316,36.73147964477539,33.619598388671875,11.397794723510742,0.1776341050863266,0.0003
547,280064,1070,0.8689062595367432,-0.20531253516674042,42.45400619506836,71.02751159667969,0.23469418287277222,0.0022946607787162066,0.0003
548,280576,1070,0.6735937595367432,-0.4006250202655792,182.89395141601562,470.037109375,84.40206909179688,0.6843922734260559,0.0003
549,281088,1070,0.7712500095367432,-0.3029687702655792,182.9544219970703,461.6851501464844,104.1962661743164,0.044852785766124725,0.0003
550,281600,1071,0.08765623718500137,0.38062500953674316,49.90598678588867,41.600738525390625,29.593488693237305,0.2242821455001831,0.0003
551,282112,1071,-0.10765627771615982,0.6735937595367432,337.41046142578125,191.25738525390625,132.53172302246094,0.30169224739074707,0.0003
552,282624,1071,0.7712500095367432,-0.3029688000679016,196.35134887695312,505.8582763671875,171.0138397216797,0.05497601628303528,0.0003
553,283136,1071,-0.3029687702655792,0.7712500095367432,519.2931518554688,230.28086853027344,268.9383239746094,0.21758688986301422,0.0003
554,283648,1071,0.28296875953674316,-0.01000000536441803,15.817846298217773,29.7938232421875,7.468841075897217,0.6515625715255737,0.0003
555,284160,1071,0.7712500095367432,-0.3029687702655792,188.604248046875,492.13482666015625,165.26087951660156,0.2042577564716339,0.0003
556,284672,1071,-0.3029687702655792,0.7712500095367432,508.73388671875,191.09927368164062,149.84620666503906,0.13497456908226013,0.0003
557,285184,1072,0.2829687297344208,0.2829687297344208,1.5767557621002197,1.7918580770492554,0.3308081030845642,0.09766362607479095,0.0003
558,285696,1072,0.7712500691413879,-0.3029688000679016,219.66407775878906,523.93310546875,315.2774658203125,0.15172049403190613,0.0003
559,286208,1072,-0.5959375500679016,1.0642187595367432,455.6444091796875,217.657470703125,197.51222229003906,0.2927265167236328,0.0003
560,286720,1072,-0.4982813000679016,0.8689062595367432,512.1346435546875,221.71875,363.41278076171875,0.5553821325302124,0.0003
561,287232,1072,0.18531249463558197,0.18531249463558197,2.1573386192321777,3.5450167655944824,1.5652751922607422,0.0,0.0003
562,287744,1072,0.7712500095367432,-0.3029687702655792,177.9551544189453,419.1758117675781,117.58219146728516,0.2860816717147827,0.0003
563,288256,1072,-0.20531253516674042,0.8689062595367432,402.12420654296875,185.74806213378906,134.50335693359375,0.07252443581819534,0.0003
564,288768,1072,0.7712500095367432,-0.3029687702655792,196.5362548828125,518.6119384765625,115.45660400390625,0.05320766568183899,0.0003
565,289280,1072,-0.3029687702655792,0.7712500095367432,479.13177490234375,185.18875122070312,171.449951171875,0.03471456095576286,0.0003
566,289792,1072,0.18531249463558197,0.18531249463558197,3.708832025527954,5.154228210449219,1.9379421472549438,0.3866429924964905,0.0003
567,290304,1073,0.7712500095367432,-0.3029688000679016,172.65155029296875,503.0059814453125,86.1949234008789,0.16403645277023315,0.0003
568,290816,1073,0.18531249463558197,0.18531249463558197,0.6030242443084717,0.4676379859447479,0.24516627192497253,0.0,0.0003
569,291328,1073,0.7712500095367432,-0.3029687702655792,127.859375,354.1525573730469,78.06746673583984,0.18744489550590515,0.0003
570,291840,1073,0.9665625095367432,-0.4006250500679016,198.66067504882812,532.0074462890625,294.66705322265625,0.06533972918987274,0.0003
571,292352,1073,0.5759375095367432,-0.20531252026557922,189.12823486328125,359.287841796875,184.44378662109375,0.2350989431142807,0.0003
572,292864,1073,0.2829687297344208,0.2829687297344208,1.1523268222808838,0.921574056148529,0.45871156454086304,0.01819886639714241,0.0003
573,293376,1073,0.7712500095367432,-0.3029687702655792,202.21133422851562,519.626708984375,143.74256896972656,0.06368599832057953,0.0003
574,293888,1073,1.0642187595367432,-0.5959375500679016,207.13507080078125,551.2100830078125,101.46378326416016,0.3495826721191406,0.0003
575,294400,1073,0.7712500095367432,-0.3029688000679016,192.35971069335938,507.44281005859375,157.77566528320312,0.06661324203014374,0.0003
576,294912,1073,0.6735937595367432,-0.10765627026557922,219.517578125,395.26373291015625,183.24444580078125,0.046601802110672,0.0003
577,295424,1073,0.2829687297344208,0.2829687297344208,1.177562952041626,1.2065961360931396,0.6173235774040222,0.04984187334775925,0.0003
578,295936,1074,0.7712500691413879,-0.3029688000679016,217.84014892578125,524.8057861328125,272.87640380859375,0.2102685570716858,0.0003
579,296448,1074,-0.3029688000679016,0.7712500095367432,412.1297302246094,206.1207275390625,176.81198120117188,0.13739052414894104,0.0003
580,296960,1074,0.7712500095367432,-0.3029687702655792,204.58486938476562,434.77593994140625,153.87709045410156,0.08696587383747101,0.0003
581,297472,1074,0.28296875953674316,0.28296875953674316,5.759002208709717,6.650056838989258,3.1604719161987305,0.10257846117019653,0.0003
582,297984,1074,-0.3029688000679016,0.7712500095367432,533.2744140625,197.53839111328125,215.0389862060547,0.3196224570274353,0.0003
583,298496,1074,0.7712500691413879,-0.3029687702655792,184.29779052734375,507.46026611328125,232.87442016601562,0.23934361338615417,0.0003
584,299008,1074,-0.3029687702655792,0.7712500095367432,534.2012939453125,172.4244384765625,214.4176483154297,0.02272859588265419,0.0003
585,299520,1074,0.2829687297344208,0.2829687297344208,3.4323983192443848,1.2430790662765503,0.9598557353019714,0.014484015293419361,0.0003
586,300032,1074,0.38062503933906555,-0.10765627026557922,211.29954528808594,507.07672119140625,173.32449340820312,0.5225635766983032,0.0003
587,300544,1074,-0.5959375500679016,0.7712500095367432,535.7633056640625,206.45022583007812,328.7466125488281,0.7960778474807739,0.0003
588,301056,1074,0.2829687297344208,0.2829687297344208,32.18753433227539,36.65668869018555,13.150945663452148,0.143904447555542,0.0003
589,301568,1074,0.7712500691413879,-0.3029687702655792,176.04185485839844,482.58648681640625,247.28001403808594,0.10018017888069153,0.0003
590,302080,1074,-0.20531253516674042,0.8689062595367432,520.9473876953125,169.3412628173828,115.90970611572266,0.08224949985742569,0.0003
591,302592,1075,0.8689062595367432,-0.4982813000679016,177.0833740234375,538.3021240234375,212.0894012451172,0.2408944070339203,0.0003
592,303104,1075,0.7712500095367432,-0.3029687702655792,192.57504272460938,398.14263916015625,219.27716064453125,0.4220731854438782,0.0003
593,303616,1075,0.47828125953674316,-0.10765624791383743,36.4962158203125,53.40917205810547,21.833295822143555,0.3014349937438965,0.0003
594,304128,1075,0.6735937595367432,-0.10765630006790161,186.71083068847656,385.9582824707031,143.10850524902344,0.0939045175909996,0.0003
595,304640,1075,-0.20531252026557922,0.5759375095367432,524.3333740234375,184.04229736328125,274.5195007324219,0.4112964868545532,0.0003
596,305152,1075,0.6735937595367432,-0.10765627771615982,190.5994873046875,450.071533203125,99.7255630493164,0.07797791808843613,0.0003
597,305664,1075,-0.01000000536441803,0.28296875953674316,40.49432373046875,25.832096099853516,22.092897415161133,0.6887105703353882,0.0003
598,306176,1075,-0.3029687702655792,0.7712500095367432,513.0267333984375,180.69473266601562,84.53543853759766,0.3945534825325012,0.0003
599,306688,1075,0.7712500095367432,-0.3029687702655792,161.49668884277344,541.4846801757812,181.1085662841797,0.04787809029221535,0.0003
600,307200,1075,0.2829687297344208,0.2829687297344208,14.256391525268555,15.637838363647461,9.737757682800293,0.08344283699989319,0.0003
601,307712,1075,0.5759375095367432,-0.4982812702655792,158.07159423828125,539.383056640625,159.07135009765625,0.6923986673355103,0.0003
602,308224,1076,0.2829687297344208,0.2829687297344208,2.9355456829071045,7.020163536071777,1.779280185699463,0.15778681635856628,0.0003
603,308736,1076,0.7712500095367432,-0.3029688000679016,202.56288146972656,561.1250610351562,183.9397430419922,0.08175240457057953,0.0003
604,309248,1076,-0.3029687702655792,0.7712500095367432,452.4407653808594,168.03384399414062,196.82345581054688,0.24115534126758575,0.0003
605,309760,1076,0.7712500095367432,-0.3029687702655792,180.80551147460938,558.0466918945312,305.55126953125,0.07131212949752808,0.0003
606,310272,1076,0.2829687297344208,0.2829687297344208,4.204076766967773,2.608222484588623,1.5999826192855835,0.2636237144470215,0.0003
607,310784,1076,0.7712500095367432,-0.5959375500679016,173.67837524414062,533.4932861328125,67.15654754638672,0.6050509810447693,0.0003
608,311296,1076,0.7712500095367432,-0.3029687702655792,192.4085693359375,420.46136474609375,97.13414001464844,0.20798712968826294,0.0003
609,311808,1076,0.38062500953674316,0.08765623718500137,34.80118942260742,33.89873504638672,13.764838218688965,0.26546531915664673,0.0003
610,312320,1076,0.6735937595367432,-0.4006250500679016,170.02230834960938,440.0481872558594,184.7888641357422,0.6833170056343079,0.0003
611,312832,1076,0.7712500095367432,-0.3029687702655792,169.22540283203125,530.5484619140625,244.76902770996094,0.2285524606704712,0.0003
612,313344,1077,0.2829687297344208,0.2829687297344208,4.93955135345459,5.369616508483887,4.242059230804443,0.13009938597679138,0.0003
613,313856,1077,0.7712500095367432,-0.5959375500679016,177.869140625,556.2276611328125,114.706787109375,0.6636906862258911,0.0003
614,314368,1077,0.8689062595367432,-0.20531252026557922,203.70458984375,483.45074462890625,113.27685546875,0.24564410746097565,0.0003
615,314880,1077,0.18531249463558197,0.18531249463558197,4.874405384063721,7.654422760009766,3.527340888977051,0.0,0.0003
616,315392,1077,-0.3029687702655792,0.7712500095367432,521.2935791015625,183.92620849609375,93.00384521484375,0.5535423159599304,0.0003
617,315904,1077,0.7712500095367432,-0.3029687702655792,161.220458984375,506.329345703125,260.52752685546875,0.23512712121009827,0.0003
618,316416,1077,-0.3029687702655792,0.7712500095367432,438.10406494140625,159.04417419433594,45.12189865112305,4.366796702015563e-08,0.0003
619,316928,1077,0.2829687297344208,0.2829687297344208,6.199028491973877,2.485255718231201,2.234558582305908,0.09648191183805466,0.0003
620,317440,1077,0.6735937595367432,-0.4006250202655792,181.14303588867188,539.3232421875,246.13003540039062,0.6425199508666992,0.0003
621,317952,1077,-0.3029687702655792,0.7712500095367432,373.1916198730469,168.342529296875,166.26318359375,0.17602446675300598,0.0003
622,318464,1077,0.2829687297344208,0.2829687297344208,10.433582305908203,10.278116226196289,4.564995288848877,0.1287892609834671,0.0003
623,318976,1077,-0.4006250202655792,0.6735937595367432,527.8705444335938,150.9486083984375,119.1387710571289,0.553992509841919,0.0003
624,319488,1077,0.7712500095367432,-0.3029687702655792,158.4342803955078,548.5125732421875,248.77296447753906,0.26803234219551086,0.0003
625,320000,1078,0.28296875953674316,0.28296875953674316,8.371169090270996,11.145980834960938,5.2328643798828125,0.15200144052505493,0.0003
626,320512,1078,-0.20531252026557922,0.5759375095367432,499.7923889160156,173.29786682128906,31.92902374267578,0.535358190536499,0.0003
627,321024,1078,0.47828128933906555,-0.01000002771615982,168.72610473632812,374.8072509765625,113.76553344726562,0.43981778621673584,0.0003
628,321536,1078,-0.01000000536441803,0.28296875953674316,30.459888458251953,17.742801666259766,13.376063346862793,0.6708409786224365,0.0003
629,322048,1078,-0.10765627026557922,0.38062503933906555,421.1153564453125,210.74655151367188,256.29339599609375,0.8790146708488464,0.0003
630,322560,1078,0.7712500095367432,-0.5959375500679016,185.02972412109375,418.4540100097656,54.87628936767578,0.8348982334136963,0.0003
631,323072,1078,0.47828125953674316,-0.10765626281499863,12.182846069335938,43.38893508911133,11.241169929504395,0.4200513958930969,0.0003
632,323584,1078,0.7712500095367432,-0.3029688000679016,140.92462158203125,330.8689270019531,55.32548522949219,0.5041963458061218,0.0003
633,324096,1078,0.5759375095367432,-0.20531252026557922,201.6162109375,504.00518798828125,231.12913513183594,0.3383834958076477,0.0003
634,324608,1078,-0.01000000536441803,0.28296875953674316,17.731355667114258,27.234790802001953,8.190938949584961,0.7487993240356445,0.0003
635,325120,1078,-0.4006250202655792,0.6735937595367432,488.2334289550781,137.97218322753906,122.27104187011719,0.3279564380645752,0.0003
636,325632,1078,0.08765625208616257,0.08765625208616257,33.50602722167969,20.027502059936523,12.734511375427246,1.1884276866912842,0.0003
637,326144,1078,-0.3029687702655792,0.7712500095367432,394.33294677734375,143.16622924804688,123.48716735839844,0.10768605768680573,0.0003
638,326656,1078,0.18531249463558197,0.18531249463558197,3.168982744216919,4.902642250061035,1.5596877336502075,0.4024077355861664,0.0003
639,327168,1079,0.7712500095367432,-0.3029687702655792,181.1214599609375,619.3204345703125,142.00885009765625,0.27381783723831177,0.0003
640,327680,1079,0.7712500095367432,-0.3029687702655792,149.39694213867188,368.81890869140625,149.3197021484375,0.3283239006996155,0.0003
641,328192,1079,-0.10765625536441803,0.18531250953674316,21.57390594482422,16.86452293395996,6.19792366027832,1.403479814529419,0.0003
642,328704,1079,0.18531249463558197,0.18531249463558197,42.457191467285156,11.98897933959961,14.088473320007324,0.2323777973651886,0.0003
643,329216,1079,-0.20531253516674042,0.8689062595367432,46.64188003540039,37.89826202392578,41.009212493896484,0.019112154841423035,0.0003
644,329728,1079,0.5759375095367432,-0.4982812702655792,142.08224487304688,441.9261474609375,115.54739379882812,1.14285409450531,0.0003
645,330240,1079,0.2829687297344208,0.2829687297344208,35.62456512451172,18.686067581176758,10.025266647338867,0.035363469272851944,0.0003
646,330752,1079,0.6735937595367432,-0.4006250202655792,146.2794189453125,492.8847351074219,100.61895751953125,0.7249139547348022,0.0003
647,331264,1079,0.7712500095367432,-0.3029687702655792,137.62350463867188,375.60040283203125,69.08946228027344,0.22658422589302063,0.0003
648,331776,1079,0.2829687297344208,0.2829687297344208,14.41397476196289,28.42053985595703,13.030027389526367,0.08176441490650177,0.0003
649,332288,1080,0.8689062595367432,-0.20531252026557922,137.10064697265625,562.5341796875,346.31182861328125,0.021548358723521233,0.0003
650,332800,1080,0.5759375095367432,-0.20531252026557922,196.43841552734375,592.2421264648438,148.53573608398438,0.333320677280426,0.0003
651,333312,1080,-0.20531252026557922,0.5759375095367432,330.7215270996094,154.77426147460938,121.8187484741211,0.369699090719223,0.0003
652,333824,1080,0.18531249463558197,0.18531249463558197,6.408836364746094,4.809687614440918,3.264174222946167,0.37015992403030396,0.0003
653,334336,1080,-0.20531252026557922,0.5759375095367432,512.1219482421875,139.01510620117188,238.77578735351562,0.46132439374923706,0.0003
654,334848,1080,0.08765623718500137,0.38062500953674316,10.187874794006348,9.937679290771484,3.4107515811920166,0.0,0.0003
655,335360,1080,0.7712500095367432,-0.5959375500679016,134.32345581054688,380.9122009277344,140.63079833984375,1.0412943363189697,0.0003
656,335872,1080,0.6735937595367432,-0.10765627026557922,236.02154541015625,531.4219360351562,399.4596862792969,0.007377457804977894,0.0003
657,336384,1080,-0.10765625536441803,0.18531250953674316,23.529483795166016,16.85549545288086,9.172213554382324,1.0709409713745117,0.0003
658,336896,1080,-0.10765627771615982,0.6735937595367432,435.7850036621094,152.91441345214844,209.28817749023438,0.024672793224453926,0.0003
659,337408,1080,0.18531249463558197,0.18531249463558197,22.244918823242188,11.400506973266602,10.625648498535156,0.26554709672927856,0.0003
660,337920,1080,0.7712500095367432,-0.3029688000679016,198.4758758544922,635.9946899414062,167.80361938476562,0.17092427611351013,0.0003
661,338432,1080,-0.3029687702655792,0.7712500095367432,413.71453857421875,138.60055541992188,98.69131469726562,0.23538051545619965,0.0003
662,338944,1081,-0.20531250536441803,0.38062500953674316,45.65705108642578,15.626701354980469,17.783973693847656,0.8174126148223877,0.0003
663,339456,1081,-0.4982813000679016,0.8689062595367432,578.6053466796875,188.50352478027344,112.85641479492188,0.5134788751602173,0.0003
664,339968,1081,0.9665625691413879,-0.4006250500679016,135.12057495117188,521.2696533203125,96.60252380371094,0.39490747451782227,0.0003
665,340480,1081,-0.10765625536441803,0.18531250953674316,52.96636962890625,14.337789535522461,23.54306411743164,0.9034410119056702,0.0003
666,340992,1081,0.28296875953674316,-0.01000000536441803,13.509872436523438,38.606143951416016,13.320292472839355,0.6365551948547363,0.0003
667,341504,1081,0.6735937595367432,-0.10765627771615982,131.852783203125,391.42877197265625,121.1600570678711,0.050486236810684204,0.0003
668,342016,1081,0.8689062595367432,-0.20531252026557922,145.6833953857422,633.1229858398438,76.2685775756836,0.16002224385738373,0.0003
669,342528,1081,-0.4006250202655792,0.6735937595367432,578.6995849609375,143.50933837890625,233.62608337402344,0.3343508243560791,0.0003
670,343040,1081,0.2829687297344208,0.2829687297344208,7.672084331512451,11.05912971496582,7.36944580078125,0.12562641501426697,0.0003
671,343552,1081,0.7712500095367432,-0.3029687702655792,122.05792236328125,497.32501220703125,233.1405792236328,0.07873371243476868,0.0003
672,344064,1081,0.7712500095367432,-0.3029687702655792,124.15908813476562,598.3131103515625,172.41590881347656,0.2708953619003296,0.0003
673,344576,1081,-0.3029687702655792,0.7712500095367432,479.42431640625,125.53361511230469,85.20573425292969,0.034279342740774155,0.0003
674,345088,1081,0.2829687297344208,0.2829687297344208,3.3221354484558105,5.960639953613281,2.2266857624053955,0.2503514885902405,0.0003
675,345600,1081,0.7712500095367432,-0.3029687702655792,213.16937255859375,618.928955078125,131.2738037109375,0.15688301622867584,0.0003
676,346112,1081,0.7712500095367432,-0.3029687702655792,156.1400604248047,595.5909423828125,195.16070556640625,0.2123645544052124,0.0003
677,346624,1081,-0.3029687702655792,0.7712500095367432,585.329345703125,170.06629943847656,128.7955780029297,0.0,0.0003
678,347136,1082,0.2829687297344208,0.2829687297344208,0.6298646926879883,0.8632064461708069,0.14068976044654846,0.07398733496665955,0.0003
679,347648,1082,0.7712500095367432,-0.3029687702655792,155.15196228027344,553.9271850585938,51.38081741333008,0.11865834891796112,0.0003
680,348160,1082,0.7712500095367432,-0.3029687702655792,156.65921020507812,546.9139404296875,68.95184326171875,0.11805174499750137,0.0003
681,348672,1082,0.8689062595367432,-0.20531253516674042,170.97866821289062,552.6617431640625,255.54945373535156,0.16722077131271362,0.0003
682,349184,1082,0.18531249463558197,0.18531249463558197,0.1748104989528656,0.2539367377758026,0.05848623067140579,0.0,0.0003
683,349696,1082,0.8689062595367432,-0.20531253516674042,21.732349395751953,62.62724304199219,124.8465805053711,0.17530092597007751,0.0003
684,350208,1082,0.7712500095367432,-0.3029687702655792,156.59817504882812,546.4349975585938,67.58195495605469,0.2481360137462616,0.0003
685,350720,1082,0.7712500095367432,-0.3029687702655792,156.8081817626953,556.9476928710938,230.48141479492188,0.0963473916053772,0.0003
686,351232,1083,0.7712500095367432,-0.3029687702655792,146.39556884765625,550.5160522460938,241.93594360351562,0.12407448142766953,0.0003
687,351744,1083,0.2829687297344208,0.2829687297344208,38.21957778930664,38.070823669433594,22.49934196472168,0.18120600283145905,0.0003
688,352256,1083,0.47828125953674316,-0.3029687702655792,161.5375213623047,494.63665771484375,259.75164794921875,0.7490322589874268,0.0003
689,352768,1083,0.18531249463558197,0.18531249463558197,21.425357818603516,18.099931716918945,10.80427360534668,0.2549002766609192,0.0003
690,353280,1083,-0.10765627771615982,0.38062500953674316,379.1832275390625,152.883544921875,110.15836334228516,0.6441060900688171,0.0003
691,353792,1083,0.7712500095367432,-0.3029687702655792,158.2464141845703,556.561279296875,161.50228881835938,0.30698227882385254,0.0003
692,354304,1084,0.18531249463558197,0.18531249463558197,6.282011032104492,2.1747961044311523,1.3456127643585205,0.2704777717590332,0.0003
693,354816,1084,0.7712500095367432,-0.3029688000679016,134.8531951904297,515.779296875,231.9633026123047,0.14369648694992065,0.0003
694,355328,1084,0.8689062595367432,-0.2053125500679016,136.01129150390625,573.0406494140625,113.09495544433594,0.05920957028865814,0.0003
695,355840,1084,-0.3029687702655792,0.7712500095367432,540.1510009765625,162.6674041748047,183.75326538085938,0.018178988248109818,0.0003
696,356352,1084,0.2829687297344208,0.2829687297344208,4.640719413757324,2.0036191940307617,2.4849936962127686,0.06400571763515472,0.0003
697,356864,1084,0.9665625095367432,-0.6935938000679016,144.538330078125,590.8963012695312,157.7799835205078,0.6324012279510498,0.0003
698,357376,1084,0.6735937595367432,-0.4006250202655792,193.1881103515625,465.63348388671875,207.94900512695312,0.4732280969619751,0.0003
699,357888,1084,0.2829687297344208,0.2829687297344208,2.5528674125671387,0.54925537109375,0.7214032411575317,0.12734608352184296,0.0003
700,358400,1085,0.7712500095367432,-0.3029687702655792,136.47000122070312,537.6799926757812,56.807212829589844,0.17792226374149323,0.0003
701,358912,1085,0.7712500095367432,-0.3029688000679016,193.29519653320312,589.3018798828125,145.6847381591797,0.2002357840538025,0.0003
702,359424,1085,0.7712500095367432,-0.3029687702655792,140.44581604003906,526.2718505859375,195.47946166992188,0.18174664676189423,0.0003
703,359936,1085,0.18531249463558197,0.18531249463558197,2.028653383255005,1.2398552894592285,0.6374220252037048,0.3411332070827484,0.0003
704,360448,1085,0.6735937595367432,-0.4006250202655792,128.46621704101562,561.4893798828125,176.2724151611328,0.7429313659667969,0.0003
705,360960,1085,0.18531249463558197,0.18531249463558197,46.41419219970703,39.506866455078125,26.236133575439453,0.6498252153396606,0.0003
706,361472,1085,-0.3029687702655792,0.7712500095367432,485.4915771484375,176.30430603027344,183.66737365722656,0.45940276980400085,0.0003
707,361984,1085,0.7712500095367432,-0.3029687702655792,135.02256774902344,590.35302734375,369.12200927734375,2.4825411060191982e-08,0.0003
708,362496,1086,0.18531249463558197,0.18531249463558197,3.5150370597839355,4.7948994636535645,2.938054084777832,0.37764841318130493,0.0003
709,363008,1086,0.7712500691413879,-0.3029687702655792,145.8476104736328,621.9410400390625,197.92141723632812,0.5881146192550659,0.0003
710,363520,1086,0.18531249463558197,0.18531249463558197,4.5300092697143555,3.89296817779541,0.17070813477039337,0.0,0.0003
711,364032,1086,0.7712500095367432,-0.3029687702655792,170.59445190429688,506.77777099609375,217.67962646484375,0.4897395968437195,0.0003
712,364544,1086,0.8689062595367432,-0.4982813000679016,153.4075927734375,561.69482421875,175.30543518066406,0.6189360618591309,0.0003
713,365056,1086,0.18531249463558197,0.18531249463558197,0.4968758821487427,2.601106882095337,0.47304657101631165,0.2075335681438446,0.0003
714,365568,1086,0.7712500095367432,-0.3029687702655792,206.41714477539062,551.2772216796875,121.98153686523438,0.4469580054283142,0.0003
715,366080,1087,0.8689062595367432,-0.4982813000679016,172.5472412109375,489.2744140625,145.66700744628906,0.4351406693458557,0.0003
716,366592,1087,0.6735937595367432,-0.10765627026557922,106.05784606933594,339.35198974609375,178.12759399414062,0.1223178505897522,0.0003
717,367104,1087,0.18531249463558197,0.18531249463558197,4.2760820388793945,16.042076110839844,7.047555446624756,0.35392117500305176,0.0003
718,367616,1087,-0.3029687702655792,0.7712500095367432,593.4382934570312,164.71115112304688,145.2221221923828,0.2680678963661194,0.0003
719,368128,1087,0.7712500095367432,-0.3029687702655792,139.27828979492188,621.9268188476562,302.99322509765625,0.1469903290271759,0.0003
720,368640,1087,0.08765624463558197,0.08765624463558197,6.52768087387085,8.481609344482422,3.2120261192321777,0.9272083044052124,0.0003
721,369152,1087,0.7712500095367432,-0.3029687702655792,156.43356323242188,603.3812866210938,85.1248550415039,0.2073662430047989,0.0003
722,369664,1087,0.18531249463558197,0.18531249463558197,1.459003210067749,0.800270676612854,0.6438611745834351,0.38495102524757385,0.0003
723,370176,1087,0.6735937595367432,-0.10765629261732101,147.00439453125,600.0868530273438,233.4816131591797,0.18604673445224762,0.0003
724,370688,1087,-0.20531252026557922,0.5759375095367432,470.3636474609375,155.60385131835938,310.3504943847656,0.3335293233394623,0.0003
725,371200,1088,0.2829687297344208,0.2829687297344208,2.162858009338379,2.8831748962402344,1.72153639793396,0.014225765131413937,0.0003
726,371712,1088,0.6735938191413879,-0.10765627771615982,142.63970947265625,614.6151123046875,319.22894287109375,0.122128427028656,0.0003
727,372224,1088,-0.10765630006790161,0.6735937595367432,509.7351379394531,149.1774139404297,226.5963134765625,0.2939731478691101,0.0003
728,372736,1088,0.7712500095367432,-0.3029688000679016,147.66522216796875,497.7592468261719,175.0387725830078,0.24459338188171387,0.0003
729,373248,1088,-0.3029687702655792,0.7712500095367432,521.8521728515625,122.49909973144531,101.16862487792969,0.06817726790904999,0.0003
730,373760,1088,0.2829687297344208,0.2829687297344208,6.682595252990723,7.380824089050293,2.4458706378936768,0.18955841660499573,0.0003
731,374272,1088,0.7712500095367432,-0.3029688000679016,132.34329223632812,610.2017211914062,126.39290618896484,0.1714213788509369,0.0003
732,374784,1088,0.7712500095367432,-0.3029688000679016,125.21661376953125,606.4361572265625,175.62982177734375,0.24549530446529388,0.0003
733,375296,1088,0.7712500095367432,-0.3029687702655792,139.27940368652344,635.9490356445312,82.38296508789062,0.149297297000885,0.0003
734,375808,1088,0.28296875953674316,0.28296875953674316,7.936017990112305,17.299402236938477,4.320601940155029,0.10924345254898071,0.0003
735,376320,1088,-0.3029687702655792,0.7712500095367432,597.84912109375,134.73797607421875,179.96861267089844,0.1893477737903595,0.0003
736,376832,1088,0.8689062595367432,-0.4982813000679016,147.14276123046875,511.76080322265625,246.46929931640625,0.6312545537948608,0.0003
737,377344,1088,0.18531249463558197,0.18531249463558197,13.569178581237793,21.882078170776367,11.852302551269531,0.20633915066719055,0.0003
738,377856,1089,0.6735937595367432,-0.10765627026557922,164.6531982421875,594.8416748046875,325.3385009765625,0.3882167935371399,0.0003
739,378368,1089,-0.10765627771615982,0.6735937595367432,393.0289306640625,115.31045532226562,81.28923797607422,0.26656055450439453,0.0003
740,378880,1089,0.6735937595367432,-0.4006250202655792,119.94940185546875,653.9940185546875,209.48104858398438,0.3964599072933197,0.0003
741,379392,1089,0.18531249463558197,0.18531249463558197,5.964654922485352,13.013439178466797,2.139833927154541,0.48298904299736023,0.0003
742,379904,1089,-0.3029688000679016,0.7712500691413879,634.2437133789062,125.1671142578125,230.61769104003906,0.3524537682533264,0.0003
743,380416,1089,0.7712500095367432,-0.3029687702655792,130.62950134277344,593.6240234375,258.2891845703125,0.1713065803050995,0.0003
744,380928,1089,0.08765624463558197,0.08765624463558197,12.259490966796875,19.23114776611328,9.842265129089355,1.1604002714157104,0.0003
745,381440,1089,0.7712500095367432,-0.3029687702655792,124.1609115600586,575.1661987304688,100.34002685546875,0.007753932848572731,0.0003
746,381952,1090,0.2829687297344208,0.2829687297344208,11.124322891235352,22.35680389404297,9.016362190246582,0.1532019078731537,0.0003
747,382464,1090,-0.3029687702655792,0.7712500095367432,528.9910888671875,121.43895721435547,124.88955688476562,0.2930639982223511,0.0003
748,382976,1090,0.7712500095367432,-0.3029688000679016,112.09921264648438,645.5498046875,365.6186218261719,0.17224688827991486,0.0003
749,383488,1090,-0.3029687702655792,0.7712500095367432,643.8561401367188,121.34541320800781,176.0325469970703,0.11045822501182556,0.0003
750,384000,1090,0.2829687297344208,0.2829687297344208,2.6617186069488525,2.640706777572632,0.867030918598175,0.15637868642807007,0.0003
751,384512,1090,0.7712500095367432,-0.3029687702655792,117.62980651855469,623.3128051757812,258.6825866699219,0.08539694547653198,0.0003
752,385024,1090,0.7712500095367432,-0.3029688000679016,115.56537628173828,626.4613037109375,219.42247009277344,0.16879214346408844,0.0003
753,385536,1090,0.7712500095367432,-0.3029687702655792,111.60099792480469,606.4837036132812,97.54203033447266,0.07343807816505432,0.0003
754,386048,1090,0.38062500953674316,0.08765624463558197,22.779499053955078,38.09259033203125,20.593814849853516,0.1760040521621704,0.0003
755,386560,1090,0.6735937595367432,-0.10765627026557922,101.57654571533203,379.059814453125,37.731327056884766,0.13052164018154144,0.0003
756,387072,1090,0.6735938191413879,-0.10765630006790161,177.63189697265625,672.5593872070312,101.07286071777344,0.043647944927215576,0.0003
757,387584,1090,-0.10765628516674042,0.6735937595367432,545.468017578125,144.34390258789062,241.8845672607422,0.1043868362903595,0.0003
