update,global_step,fps,mean_reward,value_loss,policy_loss,entropy,explained_var,learning_rate
86,22016,1705,-0.009999999776482582,0.00027077062986791134,-0.006941162049770355,1.5898915529251099,0.35467482,0.00025
87,22272,1707,-0.009999999776482582,3.5347387893125415e-05,-0.004637952893972397,1.6088148355484009,0.9240414,0.00025
88,22528,1708,-0.009999999776482582,1.6427937225671485e-05,-0.024209454655647278,1.6275115013122559,0.6520575,0.00025
89,22784,1709,-0.009999999776482582,3.40448968927376e-05,-0.00014660507440567017,1.6301008462905884,0.36509526,0.00025
90,23040,1710,-0.009999999776482582,0.00010878739703912288,0.0012793447822332382,1.6244982481002808,0.26631844,0.00025
91,23296,1712,-0.009999999776482582,2.728881372604519e-05,-0.015997469425201416,1.613919973373413,0.940946,0.00025
92,23552,1713,-0.009999999776482582,3.151298005832359e-05,-0.00250108540058136,1.6120587587356567,0.96267706,0.00025
93,23808,1714,-0.009999999776482582,3.598903276724741e-05,-0.013264600187540054,1.6308238506317139,0.55994797,0.00025
94,24064,1716,-0.009999999776482582,3.388893310329877e-05,-0.019479095935821533,1.6496384143829346,0.9639402,0.00025
95,24320,1717,-0.009999999776482582,0.0001734245306579396,0.0055752769112586975,1.6705214977264404,-0.03391075,0.00025
96,24576,1718,-0.009999999776482582,9.964923083316535e-05,-0.022980231791734695,1.6961771249771118,0.9638624,0.00025
97,24832,1719,-0.009999999776482582,0.00011674502457026392,-0.017190441489219666,1.6682994365692139,0.9608062,0.00025
98,25088,1720,-0.009999999776482582,3.434724931139499e-05,-0.009335879236459732,1.6446703672409058,-0.8837551,0.00025
99,25344,1721,-0.009999999776482582,5.065376535640098e-05,-0.00573895126581192,1.6363611221313477,0.15318698,0.00025
100,25600,1722,-0.009999999776482582,2.507037243049126e-05,-0.01459706574678421,1.605403184890747,0.92448634,0.00025
101,25856,1723,-0.009999999776482582,5.5432465160265565e-06,0.003592647612094879,1.5742589235305786,0.9574295,0.00025
102,26112,1724,-0.009999999776482582,1.4110508345765993e-05,-0.01021258533000946,1.5813298225402832,-0.9614506,0.00025
103,26368,1726,-0.009999999776482582,6.090488568588626e-06,-0.008191704750061035,1.596142053604126,0.38732058,0.00025
104,26624,1727,-0.009999999776482582,0.00013312173541635275,-0.011487219482660294,1.6287420988082886,0.89784414,0.00025
105,26880,1728,-0.009999999776482582,0.00011115505185443908,-0.021225295960903168,1.640484094619751,0.1663329,0.00025
106,27136,1729,-0.009999999776482582,9.867435437627137e-05,-0.007569529116153717,1.6408861875534058,-1.1046596,0.00025
107,27392,1729,-0.009999999776482582,1.2718939615297131e-05,-0.030974365770816803,1.6205980777740479,0.9352413,0.00025
108,27648,1729,-0.009999999776482582,6.116883014328778e-05,-0.02588091976940632,1.5944617986679077,0.8652281,0.00025
109,27904,1730,-0.009999999776482582,9.738786502566654e-06,-0.011102717369794846,1.5787694454193115,0.8779094,0.00025
110,28160,1731,-0.009999999776482582,5.6877968745538965e-05,-0.00015617534518241882,1.5851216316223145,-0.47605824,0.00025
111,28416,1732,-0.009999999776482582,8.383060048799962e-05,-0.016879133880138397,1.548604965209961,0.90894103,0.00025
112,28672,1733,-0.009999999776482582,0.00010540550283621997,-0.019109215587377548,1.5063798427581787,0.8840218,0.00025
113,28928,1734,-0.009999999776482582,0.00024481472792103887,-0.027177440002560616,1.4638522863388062,0.08316982,0.00025
114,29184,1734,-0.009999999776482582,1.2588930076162796e-05,-0.003698650747537613,1.4528836011886597,0.83764386,0.00025
115,29440,1735,-0.009999999776482582,0.0001855319133028388,-0.00046299397945404053,1.4296249151229858,-0.35736609,0.00025
116,29696,1736,-0.009999999776482582,5.156070983503014e-06,-0.0006673969328403473,1.3987466096878052,0.9682072,0.00025
117,29952,1737,-0.009999999776482582,0.00011845449625980109,-0.005648009479045868,1.414137601852417,-0.2514677,0.00025
118,30208,1738,-0.009999999776482582,1.579915806360077e-05,-0.00617612898349762,1.4193530082702637,0.8252899,0.00025
119,30464,1738,-0.009999999776482582,2.5184697733493522e-05,-0.0042849332094192505,1.4178764820098877,0.6309886,0.00025
120,30720,1739,-0.009999999776482582,1.057058761944063e-05,-0.014316342771053314,1.3943880796432495,0.74099225,0.00025
121,30976,1740,-0.009999999776482582,5.591832450591028e-05,-0.0043166205286979675,1.397773265838623,0.2617314,0.00025
122,31232,1741,-0.009999999776482582,2.226394644821994e-05,-0.0015519596636295319,1.4079513549804688,0.700554,0.00025
123,31488,1741,-0.009999999776482582,1.6094605598482303e-05,-0.007269468158483505,1.4271807670593262,0.9203656,0.00025
124,31744,1742,-0.009999999776482582,2.0855550246778876e-05,-0.002760946750640869,1.4137976169586182,0.84596825,0.00025
125,32000,1743,-0.009999999776482582,2.540803143347148e-05,0.0039554499089717865,1.4198510646820068,0.7391875,0.00025
126,32256,1743,-0.009999999776482582,0.0001402396010234952,-0.018078584223985672,1.4758334159851074,0.88559663,0.00025
127,32512,1744,-0.009999999776482582,3.404531889827922e-05,-0.004395231604576111,1.5000810623168945,0.34441173,0.00025
128,32768,1745,-0.009999999776482582,4.323448956711218e-05,-0.00564199686050415,1.48537278175354,0.08518368,0.00025
129,33024,1746,-0.009999999776482582,8.749943845032249e-06,0.0004720427095890045,1.469167947769165,-0.21166253,0.00025
130,33280,1746,-0.009999999776482582,1.162515127361985e-05,0.0027298592031002045,1.4637597799301147,0.6442993,0.00025
131,33536,1747,-0.009999999776482582,1.947599457707838e-06,0.0094759501516819,1.421410083770752,0.9131506,0.00025
132,33792,1747,-0.009999999776482582,4.300480577512644e-05,0.0007117167115211487,1.4218449592590332,0.52502644,0.00025
133,34048,1748,-0.009999999776482582,9.007649168779608e-06,-0.008900880813598633,1.4461959600448608,0.80453306,0.00025
134,34304,1749,-0.009999999776482582,2.7256593966740184e-05,-0.00344795361161232,1.4664409160614014,0.70034796,0.00025
135,34560,1749,-0.009999999776482582,1.9784103642450646e-05,-0.0009074993431568146,1.466304898262024,0.947084,0.00025
136,34816,1750,-0.009999999776482582,1.86847428267356e-05,0.002197176218032837,1.4606478214263916,-0.506879,0.00025
137,35072,1750,-0.009999999776482582,8.572813385399058e-06,-0.003947913646697998,1.4533871412277222,0.93187803,0.00025
138,35328,1751,-0.009999999776482582,9.813502401812002e-06,-0.0016472749412059784,1.4336378574371338,0.93450856,0.00025
139,35584,1751,-0.009999999776482582,2.8250460673007183e-05,-0.012565724551677704,1.457606315612793,0.14224672,0.00025
140,35840,1752,-0.009999999776482582,3.587392257031752e-06,-0.0018040202558040619,1.4353214502334595,0.84098774,0.00025
141,36096,1753,-0.009999999776482582,1.4548915714840405e-05,0.0007193349301815033,1.4431546926498413,0.26752794,0.00025
142,36352,1753,-0.009999999776482582,1.2485848856158555e-05,-0.00215081125497818,1.415297031402588,0.71354175,0.00025
143,36608,1754,-0.009999999776482582,8.487293234793469e-05,-0.02118280902504921,1.4521762132644653,-0.06112063,0.00025
144,36864,1754,-0.009999999776482582,8.007162250578403e-06,-0.00945436954498291,1.4452364444732666,0.9747248,0.00025
145,37120,1755,-0.009999999776482582,9.009106724988669e-05,-0.0025151297450065613,1.4779939651489258,0.6982424,0.00025
146,37376,1755,-0.009999999776482582,3.065806959057227e-05,-0.020862776786088943,1.4105024337768555,0.37545782,0.00025
147,37632,1756,-0.009999999776482582,0.00012951192911714315,-0.032538965344429016,1.3273169994354248,0.85042554,0.00025
148,37888,1756,-0.009999999776482582,0.00010841668699868023,-0.007857181131839752,1.2931067943572998,0.32848334,0.00025
149,38144,1757,-0.009999999776482582,0.0001952633319888264,-0.02749551832675934,1.3238794803619385,0.69300556,0.00025
150,38400,1757,-0.009999999776482582,4.863600679527735e-06,0.0006713531911373138,1.3838942050933838,0.92277086,0.00025
151,38656,1758,-0.009999999776482582,0.00016396681894548237,-0.03014017641544342,1.2893792390823364,0.6036123,0.00025
152,38912,1758,-0.009999999776482582,0.00033291970612481236,-0.013340681791305542,1.2799367904663086,0.08270079,0.00025
153,39168,1759,-0.009999999776482582,0.0001210215559694916,-0.01299963891506195,1.3449455499649048,0.7664131,0.00025
154,39424,1759,-0.009999999776482582,0.00010265495802741498,-0.005124509334564209,1.373551607131958,0.5765929,0.00025
155,39680,1759,-0.009999999776482582,3.630677019827999e-05,-0.005062144249677658,1.403947353363037,0.42879498,0.00025
156,39936,1760,-0.009999999776482582,7.45133584132418e-05,-0.003001134842634201,1.4187159538269043,0.9574182,0.00025
157,40192,1760,-0.009999999776482582,5.787001646240242e-05,-0.013653494417667389,1.4145294427871704,0.4231642,0.00025
158,40448,1761,-0.009999999776482582,1.348929617961403e-05,-0.0020215678960084915,1.3817460536956787,0.69692445,0.00025
159,40704,1761,-0.009999999776482582,0.00015565671492367983,-0.01420772448182106,1.4098119735717773,-0.21524131,0.00025
160,40960,1761,-0.009999999776482582,7.368927617790177e-05,-0.007742596790194511,1.4408822059631348,0.050493002,0.00025
161,41216,1762,-0.009999999776482582,9.16393255465664e-05,0.014754369854927063,1.5068295001983643,0.42265564,0.00025
162,41472,1762,-0.009999999776482582,0.0008312035351991653,-0.04259348660707474,1.384596824645996,0.9259127,0.00025
163,41728,1763,-0.009999999776482582,0.00018202634237241,-0.01317225955426693,1.4048781394958496,-1.0013962,0.00025
164,41984,1763,-0.009999999776482582,0.0007129401783458889,-0.0344218909740448,1.4156901836395264,0.93652403,0.00025
165,42240,1764,-0.009999999776482582,8.88456852408126e-05,-0.003817632794380188,1.5070390701293945,0.44514513,0.00025
166,42496,1764,-0.009999999776482582,0.00010441797348903492,-0.016992442309856415,1.495432734489441,-3.4200096,0.00025
167,42752,1764,-0.009999999776482582,8.595961116952822e-05,-0.003387381322681904,1.5124341249465942,0.65108037,0.00025
168,43008,1765,-0.009999999776482582,0.00027073646197095513,-0.009639982134103775,1.5000375509262085,-1.9151564,0.00025
169,43264,1765,-0.009999999776482582,2.6895844712271355e-05,0.0033997483551502228,1.4598520994186401,-0.52712333,0.00025
170,43520,1765,-0.009999999776482582,9.20893216971308e-05,-0.028768762946128845,1.5125606060028076,-0.8651105,0.00025
171,43776,1766,-0.009999999776482582,1.7334950825897977e-05,-0.0268844161182642,1.5669224262237549,0.8537313,0.00025
172,44032,1766,-0.009999999776482582,0.00015771981270518154,-0.04749324917793274,1.5045244693756104,0.7908433,0.00025
173,44288,1767,-0.009999999776482582,0.000794406165368855,-0.015394538640975952,1.5811330080032349,0.74577737,0.00025
174,44544,1767,-0.009999999776482582,0.00031886776559986174,-0.019901450723409653,1.557389736175537,0.20194119,0.00025
175,44800,1767,-0.009999999776482582,0.00016382060130126774,0.004958406090736389,1.5554769039154053,0.85702467,0.00025
176,45056,1768,-0.009999999776482582,0.00015605254156980664,-0.0064499229192733765,1.6286205053329468,0.70738804,0.00025
177,45312,1768,-0.009999999776482582,0.0014445784036070108,-0.027799583971500397,1.616894006729126,0.2871315,0.00025
178,45568,1768,-0.009999999776482582,0.00019387161592021585,-0.023637160658836365,1.5922192335128784,0.5129956,0.00025
179,45824,1769,-0.009999999776482582,8.889085438568145e-05,-0.026438191533088684,1.6116241216659546,0.8831463,0.00025
180,46080,1769,-0.009999999776482582,2.9981074476381764e-05,-0.006357405334711075,1.5938210487365723,0.03755653,0.00025
181,46336,1769,-0.009999999776482582,0.00015120863099582493,-0.008459918200969696,1.5812619924545288,0.81275064,0.00025
182,46592,1770,-0.009999999776482582,0.00027672501164488494,-0.01636040210723877,1.6451761722564697,-0.1004765,0.00025
183,46848,1770,-0.009999999776482582,2.2308731786324643e-05,-0.009514056146144867,1.613908290863037,-1.3656006,0.00025
184,47104,1770,-0.009999999776482582,0.00016841026081237942,0.0011693686246871948,1.6089863777160645,0.5805506,0.00025
185,47360,1771,-0.009999999776482582,6.858527922304347e-05,-0.013850675895810127,1.5984668731689453,-1.5223892,0.00025
186,47616,1771,-0.009999999776482582,0.00011513676145114005,-0.03232932090759277,1.5983548164367676,-0.24257267,0.00025
187,47872,1771,-0.009999999776482582,5.234923446550965e-05,-0.01638013869524002,1.642454981803894,-0.4872682,0.00025
188,48128,1769,0.18531249463558197,1166.89013671875,-0.007479146122932434,1.642989158630371,0.00028663874,0.00025
189,48384,1770,-0.009999999776482582,0.00024337624199688435,-0.025289814919233322,1.6562621593475342,0.97176194,0.00025
190,48640,1770,-0.009999999776482582,0.0006169655243866146,0.024719450622797012,1.6584627628326416,0.9773085,0.00025
191,48896,1770,-0.009999999776482582,0.0029086554422974586,-0.018018145114183426,1.64638090133667,0.80577713,0.00025
192,49152,1771,-0.009999999776482582,0.002826188923791051,-0.030412711203098297,1.6401475667953491,0.69838053,0.00025
193,49408,1771,-0.009999999776482582,0.0005714590661227703,-0.004872575402259827,1.623004674911499,0.883627,0.00025
194,49664,1771,-0.009999999776482582,0.00014348029799293727,-0.02883286401629448,1.5866466760635376,0.9440193,0.00025
195,49920,1772,-0.009999999776482582,0.0005077196401543915,-0.011186601594090462,1.6106570959091187,0.6531326,0.00025
196,50176,1772,-0.009999999776482582,0.00022906242520548403,-0.009357500821352005,1.5860893726348877,0.6112307,0.00025
197,50432,1772,-0.009999999776482582,0.001133485697209835,-0.005001554265618324,1.5867546796798706,-0.9298843,0.00025
198,50688,1773,-0.009999999776482582,0.0007216819212771952,-0.005790110677480698,1.6026034355163574,-3.7539072,0.00025
199,50944,1773,-0.009999999776482582,0.0004723518795799464,-0.010439634323120117,1.6061508655548096,-2.7292094,0.00025
200,51200,1773,-0.009999999776482582,0.0015034361276775599,-0.027615658938884735,1.636900544166565,-3.0997243,0.00025
201,51456,1773,-0.009999999776482582,0.0003133641730528325,-0.006283782422542572,1.641141653060913,-11.441048,0.00025
202,51712,1774,-0.009999999776482582,0.0010493347654119134,-0.02989618293941021,1.6297948360443115,0.68780494,0.00025
203,51968,1774,-0.009999999776482582,0.0004801676841452718,-0.008868299424648285,1.6018593311309814,-5.622632,0.00025
204,52224,1774,-0.009999999776482582,0.0014792397851124406,-0.020547885447740555,1.562894582748413,-4.4926553,0.00025
205,52480,1775,-0.009999999776482582,0.0002776563342195004,-0.025945350527763367,1.5436527729034424,-0.13997912,0.00025
206,52736,1775,-0.009999999776482582,0.0005583397578448057,-0.008785378187894821,1.5345990657806396,-6.9011173,0.00025
207,52992,1775,-0.009999999776482582,0.0011397363850846887,-0.03391467034816742,1.5311253070831299,-5.6864576,0.00025
208,53248,1775,-0.009999999776482582,0.00018346181605011225,-0.013418100774288177,1.5548179149627686,-12.288623,0.00025
209,53504,1776,-0.009999999776482582,0.00012589720427058637,-0.024739108979701996,1.564469575881958,-5.8797827,0.00025
210,53760,1776,-0.009999999776482582,0.00012680620420724154,-0.013161230832338333,1.53233003616333,-7.7273407,0.00025
211,54016,1776,-0.009999999776482582,0.0002958396216854453,-0.028669729828834534,1.5643291473388672,-9.088149,0.00025
212,54272,1776,-0.009999999776482582,0.00012967886868864298,-0.03395959734916687,1.5757473707199097,-3.234223,0.00025
213,54528,1777,-0.009999999776482582,0.0002217726141680032,-0.02320408821105957,1.5867958068847656,-4.6396565,0.00025
214,54784,1777,-0.009999999776482582,0.0005642814794555306,-0.01774553954601288,1.5840709209442139,-11.351943,0.00025
215,55040,1777,-0.009999999776482582,0.0017356595490127802,-0.02069094218313694,1.6059025526046753,-5.1039405,0.00025
216,55296,1777,-0.009999999776482582,0.0006835960084572434,-0.007537815719842911,1.5969219207763672,-1.5886881,0.00025
217,55552,1778,-0.009999999776482582,0.001241263933479786,-0.015590738505125046,1.5880032777786255,-2.6996489,0.00025
218,55808,1778,-0.009999999776482582,5.888995292480104e-05,-0.0062374453991651535,1.5968436002731323,-5.491342,0.00025
219,56064,1778,-0.009999999776482582,0.00045040849363431334,-0.013360530138015747,1.6072049140930176,-0.49412942,0.00025
220,56320,1778,-0.009999999776482582,0.000204936892259866,-0.014852503314614296,1.5964573621749878,-0.66587806,0.00025
221,56576,1779,-0.009999999776482582,8.106743916869164e-05,-0.021115504205226898,1.6138747930526733,-0.83360064,0.00025
222,56832,1779,-0.009999999776482582,8.745798550080508e-05,-0.00940265879034996,1.6224040985107422,-30.98632,0.00025
223,57088,1779,-0.009999999776482582,0.0001907562545966357,-0.01082687359303236,1.584707260131836,-0.61189806,0.00025
224,57344,1779,-0.009999999776482582,2.974504604935646e-05,-0.013877086341381073,1.5521295070648193,-21.589172,0.00025
225,57600,1779,-0.009999999776482582,0.00015826630988158286,-0.007414393126964569,1.566733956336975,-5.183833,0.00025
226,57856,1780,-0.009999999776482582,5.6867487728595734e-05,-0.0051583535969257355,1.588686227798462,-0.5818298,0.00025
227,58112,1780,-0.009999999776482582,5.6840442994143814e-05,-0.003728829324245453,1.6076481342315674,-18.53533,0.00025
228,58368,1780,-0.009999999776482582,0.0001480788632761687,-0.025702401995658875,1.6348071098327637,-3.2322059,0.00025
229,58624,1780,-0.009999999776482582,1.0487268809811212e-05,-0.009496845304965973,1.6260656118392944,-20.62525,0.00025
230,58880,1781,-0.009999999776482582,1.8088692741002887e-05,-0.008859295397996902,1.5960772037506104,-41.134567,0.00025
231,59136,1781,-0.009999999776482582,1.1189877113793045e-05,0.0036411844193935394,1.5768742561340332,-3.9351692,0.00025
232,59392,1781,-0.009999999776482582,0.0001091437297873199,-0.007152911275625229,1.581022024154663,-4.931752,0.00025
233,59648,1781,-0.009999999776482582,0.00011972796346526593,-0.01197056844830513,1.573793888092041,-14.463443,0.00025
234,59904,1781,-0.009999999776482582,0.00021121355530340225,-0.0009452030062675476,1.5766632556915283,-10.843364,0.00025
235,60160,1781,-0.009999999776482582,0.0004281520377844572,-0.0137300044298172,1.5900870561599731,-31.380333,0.00025
236,60416,1781,-0.009999999776482582,0.0002847664582077414,-0.03518460690975189,1.598515272140503,-5.214265,0.00025
237,60672,1781,-0.009999999776482582,5.302039789967239e-05,-0.014831244945526123,1.579101800918579,-4.1038218,0.00025
