update,global_step,fps,mean_reward,val_loss,total_loss,entropy,lr
1251,960768,986697,0.19968754053115845,34.69071960449219,13.302339553833008,0.4902665615081787,0.0003
1252,961536,620597,0.23744797706604004,591.89306640625,178.29869079589844,0.2498769611120224,0.0003
1253,962304,457790,0.26674485206604004,221.2791748046875,83.12371826171875,0.02290395274758339,0.0003
1254,963072,359220,0.33835941553115845,458.70306396484375,90.16974639892578,0.11167117208242416,0.0003
1255,963840,294091,0.20033852756023407,371.1175231933594,121.93037414550781,0.1985633373260498,0.0003
1256,964608,253436,0.18861982226371765,201.668212890625,89.24837493896484,0.23939038813114166,0.0003
1257,965376,223152,0.12156250327825546,36.99262237548828,13.991179466247559,0.24373599886894226,0.0003
1258,966144,197090,0.31296879053115845,229.2213134765625,52.710304260253906,0.1820867955684662,0.0003
1259,966912,178268,0.09682291746139526,122.7440414428711,33.560279846191406,0.2677803039550781,0.0003
1260,967680,160736,0.23093752562999725,401.79742431640625,129.55311584472656,0.1653861701488495,0.0003
1261,968448,147614,0.22963541746139526,171.9478759765625,29.27409553527832,0.20007705688476562,0.0003
1262,969216,135740,0.28953129053115845,288.2720031738281,110.52473449707031,0.1940392702817917,0.0003
1263,969984,126612,0.11049482226371765,186.35440063476562,84.44050598144531,0.15526644885540009,0.0003
1264,970752,117102,0.26218757033348083,343.70111083984375,33.088924407958984,0.41914626955986023,0.0003
1265,971520,110154,0.14174480736255646,194.98228454589844,67.66159057617188,0.07012064754962921,0.0003
1266,972288,103958,0.14695312082767487,45.99797821044922,29.95819854736328,0.2140950858592987,0.0003
1267,973056,98133,0.26804688572883606,290.1510314941406,91.0826187133789,0.4552067518234253,0.0003
1268,973824,93305,0.20424482226371765,234.86363220214844,44.31781005859375,0.16528218984603882,0.0003
1269,974592,88750,0.16648438572883606,347.4959411621094,166.3421173095703,0.46971771121025085,0.0003
1270,975360,84762,0.17494790256023407,147.67160034179688,52.81684875488281,0.23091934621334076,0.0003
1271,976128,81164,0.18992190062999725,57.00749969482422,46.13874435424805,0.35416391491889954,0.0003
1272,976896,77392,0.30710941553115845,270.35101318359375,78.50171661376953,0.22573639452457428,0.0003
1273,977664,74394,0.14760416746139526,164.59713745117188,130.56967163085938,0.060150571167469025,0.0003
1274,978432,71228,0.26414066553115845,131.516357421875,94.50013732910156,0.4600725769996643,0.0003
1275,979200,68650,0.18471357226371765,198.5972137451172,25.11617660522461,0.07962466031312943,0.0003
1276,979968,66079,0.20750002562999725,308.3468933105469,138.2079620361328,0.4494357109069824,0.0003
1277,980736,63782,0.29994791746139526,475.83392333984375,309.5408020019531,0.23755380511283875,0.0003
1278,981504,61723,0.20619794726371765,285.82281494140625,69.30587768554688,0.14589229226112366,0.0003
1279,982272,59619,0.26218754053115845,210.10043334960938,75.28414154052734,0.2794792354106903,0.0003
1280,983040,57709,0.20033857226371765,189.86602783203125,95.29353332519531,0.058878324925899506,0.0003
1281,983808,55860,0.28757819533348083,328.0106201171875,73.11824035644531,0.11010906100273132,0.0003
1282,984576,54206,0.21791671216487885,210.2543182373047,48.1586799621582,0.01700756326317787,0.0003
1283,985344,52511,0.25632813572883606,154.03585815429688,47.00456237792969,0.3168674111366272,0.0003
1284,986112,51113,0.20424485206604004,220.56671142578125,56.39729309082031,0.15522558987140656,0.0003
1285,986880,49634,0.24460941553115845,307.56182861328125,166.60548400878906,0.4485422372817993,0.0003
1286,987648,48381,0.26674482226371765,210.8193359375,72.31785583496094,0.08694732934236526,0.0003
1287,988416,47051,0.35007819533348083,326.6319274902344,303.9581604003906,0.1986050009727478,0.0003
1288,989184,45946,0.06166666001081467,146.2386932373047,102.94589233398438,0.1418934315443039,0.0003
1289,989952,44837,0.37546879053115845,193.1763916015625,103.17347717285156,0.20948807895183563,0.0003
1290,990720,43842,0.17299482226371765,192.15328979492188,64.70234680175781,0.022023500874638557,0.0003
1291,991488,42843,0.23875007033348083,312.91070556640625,203.48812866210938,0.2690480351448059,0.0003
1292,992256,41932,0.18471352756023407,196.60665893554688,109.8411865234375,0.14055989682674408,0.0003
1293,993024,40951,0.28432297706604004,434.522705078125,161.98165893554688,0.196042001247406,0.0003
