update,global_step,fps,mean_reward,val_loss,total_loss,entropy,lr
1876,960512,1073986,0.18578125536441803,5.010782241821289,3.350349187850952,0.15668711066246033,0.0003
1877,961024,684499,0.22484374046325684,277.0185546875,158.18008422851562,0.17557542026042938,0.0003
1878,961536,522489,0.18578125536441803,4.123697757720947,2.4220669269561768,0.1876986026763916,0.0003
1879,962048,416675,0.22484375536441803,238.93783569335938,250.03578186035156,0.13316671550273895,0.0003
1880,962560,350933,0.24437500536441803,1.0153249502182007,1.0251140594482422,0.02685515768826008,0.0003
1881,963072,299432,0.22484375536441803,254.53103637695312,135.1705322265625,0.23397867381572723,0.0003
1882,963584,263967,0.24437500536441803,0.09948325902223587,0.026620235294103622,1.6293118676458107e-07,0.0003
1883,964096,231897,0.16625000536441803,266.13787841796875,169.45455932617188,0.4411608576774597,0.0003
1884,964608,209482,0.24437500536441803,4.674646377563477,2.151616096496582,0.0,0.0003
1885,965120,189234,0.22484377026557922,244.01214599609375,114.8468017578125,0.16397085785865784,0.0003
1886,965632,174383,0.24437500536441803,0.13808515667915344,0.10360786318778992,0.0,0.0003
1887,966144,160670,0.2834375202655792,56.251407623291016,46.98811340332031,0.03598777949810028,0.0003
1888,966656,148254,0.2541406452655792,249.3721923828125,108.1150894165039,0.16521024703979492,0.0003
1889,967168,139000,0.24437500536441803,0.7422322630882263,0.24581560492515564,2.0234889319681315e-08,0.0003
1890,967680,130168,0.2834375202655792,150.81207275390625,84.37444305419922,0.041916634887456894,0.0003
1891,968192,122560,0.22484377026557922,238.37889099121094,32.05315017700195,0.05637986212968826,0.0003
1892,968704,116171,0.24437500536441803,0.0356573611497879,0.05252361297607422,1.630447883371744e-07,0.0003
1893,969216,110005,0.22484374046325684,235.95245361328125,120.33690643310547,0.06503044068813324,0.0003
1894,969728,104882,0.24437500536441803,0.057550061494112015,0.007767827250063419,3.0229708158913127e-07,0.0003
1895,970240,99971,0.28343749046325684,236.1796112060547,90.94863891601562,0.03821159526705742,0.0003
1896,970752,95345,0.16624999046325684,199.80889892578125,66.94031524658203,0.30134445428848267,0.0003
1897,971264,91478,0.18578125536441803,4.031117916107178,3.2100727558135986,0.2828911542892456,0.0003
1898,971776,87676,0.22484374046325684,279.63421630859375,244.57948303222656,0.012054244987666607,0.0003
1899,972288,84185,0.24437500536441803,0.7780024409294128,0.33853578567504883,0.037001755088567734,0.0003
1900,972800,80956,0.22484374046325684,206.5616455078125,92.22211456298828,0.011628002859652042,0.0003
1901,973312,78117,0.3029687702655792,0.16981470584869385,0.05109679326415062,4.737555173051078e-06,0.0003
1902,973824,75416,0.22484374046325684,245.99398803710938,114.36331939697266,0.006078555714339018,0.0003
1903,974336,72897,0.22484374046325684,233.1599578857422,169.0862579345703,0.06285380572080612,0.0003
1904,974848,70625,0.24437500536441803,2.977187156677246,1.053804636001587,0.047437384724617004,0.0003
1905,975360,68184,0.22484377026557922,278.98052978515625,199.6211700439453,0.11530397087335587,0.0003
1906,975872,66213,0.24437500536441803,1.187227725982666,0.4712201952934265,9.734169026387463e-09,0.0003
1907,976384,64226,0.22484374046325684,250.64773559570312,133.36138916015625,0.019750608131289482,0.0003
1908,976896,62242,0.28343749046325684,243.16690063476562,169.78518676757812,8.77681486599613e-07,0.0003
1909,977408,60591,0.24437500536441803,1.730589509010315,1.437248945236206,0.010454796254634857,0.0003
1910,977920,58834,0.22484374046325684,198.03195190429688,82.52698516845703,0.005456072278320789,0.0003
1911,978432,57365,0.24437500536441803,1.1189073324203491,0.5141688585281372,0.0,0.0003
1912,978944,55917,0.25414061546325684,231.25730895996094,53.605796813964844,0.006675539072602987,0.0003
1913,979456,54555,0.25414061546325684,228.25909423828125,40.92136001586914,0.0026924959383904934,0.0003
1914,979968,53299,0.24437500536441803,0.713059663772583,0.39521679282188416,0.0058049047365784645,0.0003
1915,980480,51949,0.25414061546325684,194.82858276367188,63.21048355102539,0.023507438600063324,0.0003
1916,980992,50800,0.24437500536441803,0.4890572130680084,0.1646135300397873,0.0,0.0003
1917,981504,49576,0.25414061546325684,199.66220092773438,25.711984634399414,0.01390007883310318,0.0003
1918,982016,48391,0.25414061546325684,211.76016235351562,137.8744659423828,0.039749905467033386,0.0003
1919,982528,47398,0.2736718952655792,1.3975307941436768,0.6032484769821167,0.0,0.0003
1920,983040,46323,0.28343749046325684,202.8507080078125,70.51284790039062,0.01007982436567545,0.0003
1921,983552,45357,0.22484375536441803,214.92530822753906,46.65283203125,0.01182079128921032,0.0003
1922,984064,44462,0.2736718952655792,2.292147159576416,0.8850705623626709,0.00020477890211623162,0.0003
1923,984576,43592,0.2541406452655792,224.79017639160156,50.23622512817383,0.005921793170273304,0.0003
1924,985088,42789,0.24437500536441803,0.6076069474220276,0.31083565950393677,0.0,0.0003
1925,985600,41939,0.28343749046325684,170.93072509765625,126.64936065673828,0.004991112742573023,0.0003
1926,986112,41147,0.28343749046325684,290.41107177734375,293.82568359375,0.034354373812675476,0.0003
1927,986624,40434,0.24437500536441803,0.16401897370815277,0.08303054422140121,1.9954163690272253e-06,0.0003
1928,987136,39718,0.22484374046325684,253.23220825195312,140.22396850585938,0.06270166486501694,0.0003
1929,987648,39031,0.22484374046325684,230.76785278320312,136.17214965820312,0.0016016538720577955,0.0003
1930,988160,38390,0.2736718952655792,2.927736520767212,1.622761607170105,0.00045988013152964413,0.0003
1931,988672,37743,0.19554689526557922,177.5387420654297,90.0325927734375,0.13946019113063812,0.0003
1932,989184,37144,0.24437500536441803,0.26790547370910645,0.0970081016421318,1.9422969899096643e-07,0.0003
1933,989696,36491,0.22484377026557922,210.28109741210938,135.29798889160156,0.005532936658710241,0.0003
1934,990208,35936,0.24437500536441803,0.4178353548049927,0.1376935839653015,7.800557000336994e-08,0.0003
1935,990720,35375,0.28343749046325684,189.1663818359375,0.13109005987644196,0.011355267837643623,0.0003
1936,991232,34776,0.22484374046325684,284.14862060546875,101.8872299194336,0.005821283906698227,0.0003
1937,991744,34257,0.24437500536441803,0.06589093804359436,0.0068424055352807045,2.7772750854637707e-07,0.0003
1938,992256,33703,0.22484374046325684,313.9967956542969,100.38328552246094,0.08818770945072174,0.0003
1939,992768,33225,0.24437500536441803,0.02166929841041565,0.024662291631102562,0.0,0.0003
