update,global_step,fps,mean_reward,val_loss,total_loss,entropy,lr
1,512,481,-0.009999999776482582,0.01974799856543541,-0.04485149681568146,1.5971059799194336,0.0003
2,1024,607,-0.009999999776482582,0.009830208495259285,-0.048766106367111206,1.5733562707901,0.0003
3,1536,660,-0.009999999776482582,0.010822264477610588,-0.06599924713373184,1.5726983547210693,0.0003
4,2048,693,0.03541015461087227,21.290712356567383,18.07935905456543,1.0391093492507935,0.0003
5,2560,717,0.02808593399822712,47.269718170166016,31.453439712524414,0.705425500869751,0.0003
6,3072,724,0.009531249292194843,164.1511688232422,65.5571517944336,1.585939645767212,0.0003
7,3584,734,-0.009999999776482582,0.0031951386481523514,-0.06061495095491409,1.5588403940200806,0.0003
8,4096,741,-0.009999999776482582,0.02602032944560051,-0.02691156417131424,1.5600119829177856,0.0003
9,4608,754,-0.009999999776482582,0.006367736030369997,-0.03056168183684349,1.567368745803833,0.0003
10,5120,761,-0.009999999776482582,0.004889467265456915,-0.05030665174126625,1.5484118461608887,0.0003
11,5632,764,-0.009999999776482582,0.003954057581722736,-0.07027240842580795,1.5514607429504395,0.0003
12,6144,774,-0.009999999776482582,0.0026599233970046043,-0.025858819484710693,1.5485315322875977,0.0003
13,6656,779,-0.009999999776482582,0.0013469873229041696,-0.05918602645397186,1.5694042444229126,0.0003
14,7168,780,-0.009999999776482582,0.0019238252425566316,-0.06506411731243134,1.565330982208252,0.0003
15,7680,780,-0.009999999776482582,0.0019744494929909706,-0.03610076755285263,1.5463407039642334,0.0003
16,8192,786,-0.009999999776482582,0.0027282654773443937,-0.06173533573746681,1.5011963844299316,0.0003
17,8704,788,-0.009999999776482582,0.0038850214332342148,-0.030218353495001793,1.5031981468200684,0.0003
18,9216,789,-0.009999999776482582,0.001017839997075498,-0.06227244809269905,1.4917731285095215,0.0003
19,9728,791,-0.009999999776482582,0.0018140918109565973,-0.051474571228027344,1.4718194007873535,0.0003
20,10240,793,-0.009999999776482582,0.000670582870952785,-0.07733791321516037,1.472510814666748,0.0003
21,10752,796,-0.009999999776482582,0.0158877894282341,-0.012213712558150291,1.481577754020691,0.0003
22,11264,796,-0.009999999776482582,0.0032779122702777386,-0.03372843191027641,1.4054911136627197,0.0003
23,11776,797,-0.009999999776482582,0.0023120534606277943,-0.030010469257831573,1.4526867866516113,0.0003
24,12288,799,-0.009999999776482582,0.0017800647765398026,-0.03297252207994461,1.4389524459838867,0.0003
25,12800,799,-0.009999999776482582,0.0034020941238850355,-0.0879533588886261,1.3844962120056152,0.0003
26,13312,799,-0.009999999776482582,0.0002489074249751866,-0.06804174929857254,1.3885533809661865,0.0003
27,13824,800,-0.009999999776482582,0.0009632871951907873,-0.07160338014364243,1.464514970779419,0.0003
28,14336,802,-0.009999999776482582,0.0005966386524960399,-0.034839462488889694,1.4865705966949463,0.0003
29,14848,801,-0.009999999776482582,0.0003438012208789587,-0.06047912314534187,1.465785026550293,0.0003
30,15360,801,-0.009999999776482582,0.000592550728470087,-0.04509393870830536,1.4220021963119507,0.0003
31,15872,806,-0.009999999776482582,0.000728944200091064,-0.06195306032896042,1.4001367092132568,0.0003
32,16384,806,-0.009999999776482582,0.0005431004101410508,-0.07546322047710419,1.3665173053741455,0.0003
33,16896,806,-0.009999999776482582,0.0002098938712151721,-0.03374629467725754,1.384871482849121,0.0003
34,17408,808,-0.009999999776482582,0.0011856330092996359,-0.0550333708524704,1.349618673324585,0.0003
35,17920,809,-0.009999999776482582,0.0007118880748748779,-0.04921616613864899,1.3595247268676758,0.0003
36,18432,809,-0.009999999776482582,0.00015914638061076403,-0.059533704072237015,1.3467761278152466,0.0003
37,18944,808,-0.009999999776482582,0.020201895385980606,-0.03908252343535423,1.3119945526123047,0.0003
38,19456,809,-0.009999999776482582,0.0015655260067433119,-0.008659225888550282,1.4295469522476196,0.0003
39,19968,810,-0.009999999776482582,0.00038246496114879847,0.011073779314756393,1.3910561800003052,0.0003
40,20480,811,-0.009999999776482582,0.00021978726726956666,-0.04253235086798668,1.281278133392334,0.0003
41,20992,811,-0.009999999776482582,0.00022828532382845879,-0.0845092162489891,1.1853939294815063,0.0003
42,21504,813,-0.009999999776482582,2.7790349122369662e-05,-0.051101598888635635,1.1619129180908203,0.0003
43,22016,812,-0.009999999776482582,0.00020449029398150742,-0.04875807836651802,1.1899566650390625,0.0003
44,22528,811,-0.009999999776482582,4.4871121644973755e-05,-0.03125235438346863,1.1732734441757202,0.0003
45,23040,811,-0.009999999776482582,9.189879347104579e-05,-0.051544345915317535,1.189356803894043,0.0003
46,23552,812,-0.009999999776482582,0.0002675125142559409,-0.04639889672398567,1.3131279945373535,0.0003
47,24064,812,-0.009999999776482582,0.00013085889804642648,-0.010276813060045242,1.2832412719726562,0.0003
48,24576,812,-0.009999999776482582,7.510691648349166e-05,-0.04679224640130997,1.2501945495605469,0.0003
49,25088,812,-0.009999999776482582,0.00011327259562676772,-0.02152782864868641,1.2288686037063599,0.0003
50,25600,812,-0.009999999776482582,9.179416520055383e-05,-0.054341740906238556,1.3401119709014893,0.0003
51,26112,812,-0.009999999776482582,2.8028578526573256e-05,0.02218961901962757,1.3566161394119263,0.0003
52,26624,811,-0.009999999776482582,0.01729390397667885,-0.023013006895780563,1.2843859195709229,0.0003
53,27136,811,-0.009999999776482582,0.002175543922930956,-0.013543582521378994,1.2772529125213623,0.0003
54,27648,811,-0.009999999776482582,0.00032989709870889783,-0.07060974836349487,1.2333996295928955,0.0003
55,28160,811,0.014902343042194843,10.072879791259766,3.2087669372558594,1.1419979333877563,0.0003
56,28672,811,0.010507811792194843,10.595535278320312,6.639655113220215,1.183089017868042,0.0003
57,29184,810,-0.009999999776482582,0.004768368788063526,-0.06602078676223755,1.2775205373764038,0.0003
58,29696,811,-0.009999999776482582,0.0024149869568645954,-0.04582688584923744,1.2787833213806152,0.0003
59,30208,811,-0.009999999776482582,0.0009557612938806415,-0.05991482362151146,1.192570686340332,0.0003
60,30720,811,-0.009999999776482582,0.0004303199239075184,-0.007880915887653828,1.3166664838790894,0.0003
61,31232,811,-0.009999999776482582,0.0006085665663704276,0.0046029346995055676,1.3524041175842285,0.0003
62,31744,811,-0.009999999776482582,0.0003146519302390516,-0.04283139109611511,1.3559529781341553,0.0003
63,32256,812,-0.009999999776482582,0.00024979759473353624,-0.03632669523358345,1.3741297721862793,0.0003
64,32768,812,-0.009999999776482582,0.0003531872353050858,-0.0398690365254879,1.3289909362792969,0.0003
65,33280,812,-0.009999999776482582,0.0002739865449257195,-0.019802233204245567,1.3473904132843018,0.0003
66,33792,812,-0.009999999776482582,0.0001635174994589761,-0.015206755138933659,1.3875539302825928,0.0003
67,34304,812,-0.009999999776482582,6.912231037858874e-05,-0.07234665751457214,1.3956363201141357,0.0003
68,34816,812,-0.009999999776482582,0.015863656997680664,-0.028337057679891586,1.3447290658950806,0.0003
69,35328,812,0.014902343042194843,10.036552429199219,3.847740650177002,1.3307801485061646,0.0003
70,35840,812,0.03833984211087227,35.07652282714844,13.596643447875977,0.7392923831939697,0.0003
71,36352,811,0.04468749463558197,301.07537841796875,186.90884399414062,0.8663166761398315,0.0003
72,36864,812,0.04566405713558197,46.00611114501953,21.04128074645996,0.7010496854782104,0.0003
73,37376,811,0.07398436963558197,299.79974365234375,164.94078063964844,0.9505855441093445,0.0003
74,37888,811,0.009042967110872269,24.661388397216797,14.497994422912598,1.007547378540039,0.0003
75,38400,811,0.03736328333616257,289.1430358886719,144.75282287597656,1.0771899223327637,0.0003
76,38912,811,0.04566405713558197,46.42030334472656,23.05622100830078,0.7863618731498718,0.0003
77,39424,811,-0.009999999776482582,0.0709565281867981,-0.020578961819410324,1.422228455543518,0.0003
78,39936,811,-0.009999999776482582,0.04062870889902115,-0.05952891707420349,1.4572765827178955,0.0003
79,40448,811,-0.009999999776482582,0.019726358354091644,-0.06817840784788132,1.5202662944793701,0.0003
80,40960,812,-0.009999999776482582,0.011539392173290253,-0.10358153283596039,1.5347617864608765,0.0003
81,41472,813,-0.009999999776482582,0.011449236422777176,-0.0352962352335453,1.4777297973632812,0.0003
82,41984,812,-0.009999999776482582,0.03796406835317612,-0.05924275517463684,1.4598448276519775,0.0003
83,42496,813,0.05152343213558197,33.08729553222656,11.824009895324707,1.0814590454101562,0.0003
84,43008,812,0.03150390833616257,305.3169250488281,59.220314025878906,0.9673616886138916,0.0003
85,43520,812,0.014902343042194843,9.82346248626709,6.040400505065918,1.3294302225112915,0.0003
86,44032,812,0.04566405713558197,47.26625061035156,27.17078971862793,0.6801210641860962,0.0003
87,44544,811,0.012460943311452866,274.38372802734375,166.48672485351562,1.2959269285202026,0.0003
88,45056,811,0.03541015461087227,20.125629425048828,6.189177989959717,1.1943364143371582,0.0003
89,45568,811,0.02808593399822712,48.37458801269531,20.859277725219727,0.702167272567749,0.0003
90,46080,810,0.13257811963558197,281.830810546875,134.17083740234375,0.4466235637664795,0.0003
91,46592,809,0.053476572036743164,292.4478454589844,201.81057739257812,0.4041632413864136,0.0003
92,47104,808,-0.009999999776482582,0.03375238925218582,-0.07049424946308136,1.4537087678909302,0.0003
93,47616,808,-0.009999999776482582,0.005148377735167742,-0.024816889315843582,1.439044713973999,0.0003
94,48128,808,0.08082030713558197,3.0214080810546875,1.2809767723083496,0.8798567056655884,0.0003
95,48640,808,0.06617186963558197,1.066446304321289,0.48258939385414124,0.0,0.0003
96,49152,806,0.05494140088558197,271.48602294921875,154.97898864746094,0.9464148283004761,0.0003
97,49664,807,0.08960936963558197,36.44996643066406,16.30031394958496,0.18374550342559814,0.0003
98,50176,806,0.021250005811452866,206.61935424804688,163.9472198486328,1.1854698657989502,0.0003
99,50688,806,0.014902343042194843,8.541421890258789,3.3958725929260254,1.1390751600265503,0.0003
100,51200,805,0.08374999463558197,42.570194244384766,15.891763687133789,0.6011584997177124,0.0003
101,51712,805,0.047617197036743164,269.9186706542969,102.56961822509766,0.47536593675613403,0.0003
