update,global_step,fps,mean_reward,value_loss,policy_loss,entropy,explained_var,learning_rate
1,256,518,-0.04046874865889549,0.2624531388282776,-0.010873246937990189,1.7903194427490234,0.09411734,0.00025
2,512,800,-0.03812500089406967,0.24439996480941772,-0.010076113045215607,1.786744236946106,-0.35844862,0.00025
3,768,985,-0.03734374791383743,0.17663335800170898,-0.01652684435248375,1.7820794582366943,0.29900753,0.00025
4,1024,1116,-0.027968749403953552,0.07682467252016068,-0.011705810204148293,1.7759493589401245,0.14406902,0.00025
5,1280,1211,-0.03187499940395355,0.08598976582288742,-0.018551409244537354,1.7673463821411133,-0.029365301,0.00025
6,1536,1285,-0.028749998658895493,0.06545339524745941,-0.015504881739616394,1.755241870880127,-0.02351582,0.00025
7,1792,1343,-0.02171875163912773,0.016686273738741875,-0.010037180036306381,1.7441798448562622,-0.12694132,0.00025
8,2048,1389,-0.023281250149011612,0.02249753475189209,-0.01701228879392147,1.7326505184173584,0.10539752,0.00025
9,2304,1428,-0.020156249403953552,0.008904367685317993,-0.020350128412246704,1.7203625440597534,0.17491448,0.00025
10,2560,1460,-0.01859375089406967,0.004278093576431274,-0.00183781236410141,1.7057287693023682,0.0821656,0.00025
11,2816,1488,-0.01859375089406967,0.005827326327562332,-0.011471272446215153,1.6932761669158936,0.10927081,0.00025
12,3072,1513,-0.017031250521540642,0.007419561967253685,-0.01335516944527626,1.6820614337921143,-0.13920188,0.00025
13,3328,1534,-0.015468749217689037,0.0033406298607587814,-0.022530293092131615,1.6657936573028564,0.032826066,0.00025
14,3584,1553,-0.013906249776482582,0.0027425845619291067,-0.017825085669755936,1.6497511863708496,0.07400769,0.00025
15,3840,1570,-0.012343749403953552,0.0009962216718122363,-0.007819503545761108,1.635829210281372,0.31724972,0.00025
16,4096,1585,-0.012343749403953552,0.0013151136226952076,-0.006796427071094513,1.621534824371338,-0.11127889,0.00025
17,4352,1597,-0.013906249776482582,0.00282643036916852,-0.013443080708384514,1.619600772857666,-0.031485677,0.00025
18,4608,1608,-0.009999999776482582,6.19099082541652e-05,-0.008374352008104324,1.6222507953643799,0.81300974,0.00025
19,4864,1620,-0.012343749403953552,0.0008585259784013033,-0.004857189953327179,1.6131595373153687,-0.23983967,0.00025
20,5120,1630,-0.011562500149011612,0.0009596703457646072,-0.01636499911546707,1.6065704822540283,-0.34050155,0.00025
